synthetic_image_name,source_image_name,class,approach,parameters_used
synthetic_broken_rail_0204.jpg,broken_rail_007.jpg,broken_rail,Railway Defect Simulation,"Crack Extension, Lens Dust Spec"
synthetic_broken_rail_0205.jpg,broken_rail_018.jpg,broken_rail,Standard Augmentation,"Rotation, Horizontal Flip, Contrast Adjustment, Histogram Equalization"
synthetic_broken_rail_0206.jpg,broken_rail_002.jpg,broken_rail,Combined,"Rotation, Rust Texture, Lighting Variation"
synthetic_broken_rail_0207.jpg,broken_rail_003.jpg,broken_rail,Railway Defect Simulation,"Rust Texture, Rain Weather Overlay, Lens Dust Spec"
synthetic_broken_rail_0208.jpg,broken_rail_018.jpg,broken_rail,Standard Augmentation,Rotation
synthetic_broken_rail_0209.jpg,broken_rail_006.jpg,broken_rail,Standard Augmentation,"Rotation, Horizontal Flip, Gaussian Blur, Histogram Equalization"
synthetic_broken_rail_0210.jpg,broken_rail_002.jpg,broken_rail,Railway Defect Simulation,"Rust Texture, Rain Weather Overlay, Shadow Simulation, Lens Dust Spec"
synthetic_broken_rail_0211.jpg,broken_rail_018.jpg,broken_rail,Standard Augmentation,"Rotation, Contrast Adjustment, Gaussian Blur"
synthetic_broken_rail_0212.jpg,broken_rail_016.jpg,broken_rail,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Histogram Equalization"
synthetic_broken_rail_0213.jpg,broken_rail_015.jpg,broken_rail,Combined,"Rotation, Horizontal Flip, Shadow Simulation, Lighting Variation"
synthetic_broken_rail_0214.jpg,broken_rail_018.jpg,broken_rail,Railway Defect Simulation,"Crack Extension, Fog Weather Overlay"
synthetic_broken_rail_0215.jpg,broken_rail_019.jpg,broken_rail,Railway Defect Simulation,"Shadow Simulation, Lens Dust Spec"
synthetic_broken_rail_0216.jpg,broken_rail_019.jpg,broken_rail,Railway Defect Simulation,"Rust Texture, Crack Extension, Rain Weather Overlay, Shadow Simulation"
synthetic_broken_rail_0217.jpg,broken_rail_014.jpg,broken_rail,Railway Defect Simulation,"Crack Extension, Rain Weather Overlay, Shadow Simulation, Lens Dust Spec"
synthetic_broken_rail_0218.jpg,broken_rail_020.jpg,broken_rail,Combined,"Rotation, Horizontal Flip, Shadow Simulation, Lighting Variation"
synthetic_broken_rail_0219.jpg,broken_rail_002.jpg,broken_rail,Combined,"Rotation, Lighting Variation"
synthetic_broken_rail_0220.jpg,broken_rail_002.jpg,broken_rail,Railway Defect Simulation,"Fog Weather Overlay, Shadow Simulation"
synthetic_broken_rail_0221.jpg,broken_rail_015.jpg,broken_rail,Railway Defect Simulation,"Rust Texture, Crack Extension, Lens Dust Spec"
synthetic_broken_rail_0222.jpg,broken_rail_019.jpg,broken_rail,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Histogram Equalization"
synthetic_broken_rail_0223.jpg,broken_rail_015.jpg,broken_rail,Combined,"Rotation, Shadow Simulation, Lighting Variation"
synthetic_broken_rail_0224.jpg,broken_rail_018.jpg,broken_rail,Combined,"Rotation, Rust Texture, Lighting Variation"
synthetic_broken_rail_0225.jpg,broken_rail_019.jpg,broken_rail,Railway Defect Simulation,"Crack Extension, Shadow Simulation, Lens Dust Spec"
synthetic_broken_rail_0226.jpg,broken_rail_022.jpg,broken_rail,Combined,"Rotation, Crack Extension, Lighting Variation"
synthetic_broken_rail_0227.jpg,broken_rail_014.jpg,broken_rail,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Gaussian Blur"
synthetic_broken_rail_0228.jpg,broken_rail_010.jpg,broken_rail,Standard Augmentation,"Rotation, Gaussian Blur"
synthetic_crack_0001.jpg,crack_012.jpg,crack,Combined,"Rotation, Fog Weather Overlay, Lighting Variation"
synthetic_crack_0002.jpg,crack_046.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Contrast Adjustment, Gaussian Blur"
synthetic_crack_0003.jpg,crack_033.jpg,crack,Railway Defect Simulation,
synthetic_crack_0004.jpg,crack_043.jpg,crack,Standard Augmentation,"Rotation, Brightness Adjustment, Contrast Adjustment"
synthetic_crack_0005.jpg,crack_008.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Histogram Equalization"
synthetic_crack_0006.jpg,crack_031.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Gaussian Blur"
synthetic_crack_0007.jpg,crack_025.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Contrast Adjustment"
synthetic_crack_0008.jpg,crack_019.jpg,crack,Railway Defect Simulation,"Rust Texture, Rain Weather Overlay, Shadow Simulation"
synthetic_crack_0009.jpg,crack_003.jpg,crack,Railway Defect Simulation,"Rust Texture, Fog Weather Overlay, Lens Dust Spec"
synthetic_crack_0010.jpg,crack_022.jpg,crack,Railway Defect Simulation,"Crack Extension, Shadow Simulation, Lens Dust Spec"
synthetic_crack_0011.jpg,crack_022.jpg,crack,Combined,"Rotation, Rain Weather Overlay, Lighting Variation"
synthetic_crack_0012.jpg,crack_006.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment"
synthetic_crack_0013.jpg,crack_002.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Contrast Adjustment, Gaussian Blur, Histogram Equalization"
synthetic_crack_0014.jpg,crack_007.jpg,crack,Standard Augmentation,"Rotation, Gaussian Blur, Histogram Equalization"
synthetic_crack_0015.jpg,crack_020.jpg,crack,Standard Augmentation,Rotation
synthetic_crack_0016.jpg,crack_031.jpg,crack,Combined,"Rotation, Horizontal Flip, Lighting Variation"
synthetic_crack_0017.jpg,crack_022.jpg,crack,Combined,"Rotation, Horizontal Flip, Crack Extension, Lighting Variation"
synthetic_crack_0018.jpg,crack_002.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Contrast Adjustment"
synthetic_crack_0019.jpg,crack_039.jpg,crack,Railway Defect Simulation,"Crack Extension, Fog Weather Overlay, Shadow Simulation"
synthetic_crack_0020.jpg,crack_008.jpg,crack,Railway Defect Simulation,"Crack Extension, Fog Weather Overlay"
synthetic_crack_0021.jpg,crack_009.jpg,crack,Railway Defect Simulation,"Crack Extension, Fog Weather Overlay"
synthetic_crack_0022.jpg,crack_007.jpg,crack,Combined,"Rotation, Horizontal Flip, Crack Extension, Lighting Variation"
synthetic_crack_0023.jpg,crack_032.jpg,crack,Standard Augmentation,"Rotation, Histogram Equalization"
synthetic_crack_0024.jpg,crack_044.jpg,crack,Railway Defect Simulation,"Rust Texture, Crack Extension"
synthetic_crack_0025.jpg,crack_008.jpg,crack,Railway Defect Simulation,"Crack Extension, Fog Weather Overlay, Lens Dust Spec"
synthetic_crack_0026.jpg,crack_040.jpg,crack,Combined,"Rotation, Rust Texture, Lighting Variation"
synthetic_crack_0027.jpg,crack_034.jpg,crack,Combined,"Rotation, Shadow Simulation, Lighting Variation"
synthetic_crack_0028.jpg,crack_011.jpg,crack,Combined,"Rotation, Horizontal Flip, Rust Texture, Lighting Variation"
synthetic_crack_0029.jpg,crack_020.jpg,crack,Combined,"Rotation, Crack Extension, Lighting Variation"
synthetic_crack_0030.jpg,crack_046.jpg,crack,Combined,"Rotation, Rust Texture, Lighting Variation"
synthetic_crack_0031.jpg,crack_037.jpg,crack,Railway Defect Simulation,"Rust Texture, Shadow Simulation"
synthetic_crack_0032.jpg,crack_022.jpg,crack,Railway Defect Simulation,"Rust Texture, Crack Extension, Rain Weather Overlay"
synthetic_crack_0033.jpg,crack_011.jpg,crack,Railway Defect Simulation,Crack Extension
synthetic_crack_0034.jpg,crack_025.jpg,crack,Railway Defect Simulation,"Rust Texture, Crack Extension, Rain Weather Overlay"
synthetic_crack_0035.jpg,crack_020.jpg,crack,Railway Defect Simulation,Crack Extension
synthetic_crack_0036.jpg,crack_021.jpg,crack,Combined,"Rotation, Horizontal Flip, Lighting Variation"
synthetic_crack_0037.jpg,crack_019.jpg,crack,Railway Defect Simulation,"Rust Texture, Fog Weather Overlay, Shadow Simulation, Lens Dust Spec"
synthetic_crack_0038.jpg,crack_003.jpg,crack,Standard Augmentation,"Rotation, Brightness Adjustment, Contrast Adjustment"
synthetic_crack_0039.jpg,crack_028.jpg,crack,Combined,"Rotation, Lighting Variation"
synthetic_crack_0040.jpg,crack_037.jpg,crack,Combined,"Rotation, Crack Extension, Lighting Variation"
synthetic_crack_0041.jpg,crack_021.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment"
synthetic_crack_0042.jpg,crack_007.jpg,crack,Standard Augmentation,"Rotation, Brightness Adjustment, Gaussian Blur"
synthetic_crack_0043.jpg,crack_019.jpg,crack,Standard Augmentation,"Rotation, Brightness Adjustment, Contrast Adjustment"
synthetic_crack_0044.jpg,crack_033.jpg,crack,Railway Defect Simulation,"Rust Texture, Crack Extension, Rain Weather Overlay"
synthetic_crack_0045.jpg,crack_014.jpg,crack,Combined,"Rotation, Horizontal Flip, Rust Texture, Lighting Variation"
synthetic_crack_0046.jpg,crack_021.jpg,crack,Combined,"Rotation, Crack Extension, Lighting Variation"
synthetic_crack_0047.jpg,crack_014.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Contrast Adjustment"
synthetic_crack_0048.jpg,crack_016.jpg,crack,Combined,"Rotation, Horizontal Flip, Lighting Variation"
synthetic_crack_0049.jpg,crack_021.jpg,crack,Combined,"Rotation, Horizontal Flip, Rain Weather Overlay, Lighting Variation"
synthetic_crack_0050.jpg,crack_007.jpg,crack,Standard Augmentation,"Rotation, Contrast Adjustment, Histogram Equalization"
synthetic_crack_0051.jpg,crack_040.jpg,crack,Railway Defect Simulation,Fog Weather Overlay
synthetic_crack_0052.jpg,crack_033.jpg,crack,Combined,"Rotation, Horizontal Flip, Lighting Variation"
synthetic_crack_0053.jpg,crack_023.jpg,crack,Standard Augmentation,"Rotation, Brightness Adjustment, Contrast Adjustment, Gaussian Blur"
synthetic_crack_0054.jpg,crack_008.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Contrast Adjustment"
synthetic_crack_0055.jpg,crack_006.jpg,crack,Standard Augmentation,"Rotation, Brightness Adjustment, Gaussian Blur"
synthetic_crack_0056.jpg,crack_016.jpg,crack,Combined,"Rotation, Horizontal Flip, Rust Texture, Lighting Variation"
synthetic_crack_0057.jpg,crack_017.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Histogram Equalization"
synthetic_crack_0058.jpg,crack_023.jpg,crack,Combined,"Rotation, Rain Weather Overlay, Lighting Variation"
synthetic_crack_0059.jpg,crack_044.jpg,crack,Combined,"Rotation, Horizontal Flip, Crack Extension, Lighting Variation"
synthetic_crack_0060.jpg,crack_044.jpg,crack,Railway Defect Simulation,"Rain Weather Overlay, Shadow Simulation, Lens Dust Spec"
synthetic_crack_0061.jpg,crack_003.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment"
synthetic_crack_0062.jpg,crack_012.jpg,crack,Combined,"Rotation, Lighting Variation"
synthetic_crack_0063.jpg,crack_008.jpg,crack,Combined,"Rotation, Rust Texture, Lighting Variation"
synthetic_crack_0064.jpg,crack_024.jpg,crack,Railway Defect Simulation,"Crack Extension, Rain Weather Overlay, Shadow Simulation, Lens Dust Spec"
synthetic_crack_0065.jpg,crack_012.jpg,crack,Standard Augmentation,"Rotation, Contrast Adjustment, Histogram Equalization"
synthetic_crack_0066.jpg,crack_044.jpg,crack,Combined,"Rotation, Rain Weather Overlay, Lighting Variation"
synthetic_crack_0067.jpg,crack_044.jpg,crack,Standard Augmentation,"Rotation, Contrast Adjustment, Histogram Equalization"
synthetic_crack_0068.jpg,crack_041.jpg,crack,Railway Defect Simulation,"Fog Weather Overlay, Shadow Simulation"
synthetic_crack_0069.jpg,crack_032.jpg,crack,Standard Augmentation,"Rotation, Contrast Adjustment, Histogram Equalization"
synthetic_crack_0070.jpg,crack_033.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Contrast Adjustment, Gaussian Blur"
synthetic_crack_0071.jpg,crack_005.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Histogram Equalization"
synthetic_crack_0072.jpg,crack_005.jpg,crack,Standard Augmentation,"Rotation, Brightness Adjustment, Contrast Adjustment, Histogram Equalization"
synthetic_crack_0073.jpg,crack_046.jpg,crack,Railway Defect Simulation,"Rust Texture, Rain Weather Overlay, Shadow Simulation, Lens Dust Spec"
synthetic_crack_0074.jpg,crack_041.jpg,crack,Railway Defect Simulation,"Crack Extension, Fog Weather Overlay"
synthetic_crack_0075.jpg,crack_007.jpg,crack,Railway Defect Simulation,"Rust Texture, Crack Extension, Rain Weather Overlay"
synthetic_crack_0076.jpg,crack_012.jpg,crack,Railway Defect Simulation,"Rain Weather Overlay, Shadow Simulation"
synthetic_crack_0077.jpg,crack_046.jpg,crack,Combined,"Rotation, Shadow Simulation, Lighting Variation"
synthetic_crack_0078.jpg,crack_024.jpg,crack,Combined,"Rotation, Crack Extension, Lighting Variation"
synthetic_crack_0079.jpg,crack_034.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Histogram Equalization"
synthetic_crack_0080.jpg,crack_020.jpg,crack,Railway Defect Simulation,Crack Extension
synthetic_crack_0081.jpg,crack_022.jpg,crack,Combined,"Rotation, Horizontal Flip, Fog Weather Overlay, Lighting Variation"
synthetic_crack_0082.jpg,crack_041.jpg,crack,Railway Defect Simulation,"Rain Weather Overlay, Shadow Simulation, Lens Dust Spec"
synthetic_crack_0083.jpg,crack_009.jpg,crack,Combined,"Rotation, Horizontal Flip, Shadow Simulation, Lighting Variation"
synthetic_crack_0084.jpg,crack_005.jpg,crack,Railway Defect Simulation,"Rust Texture, Fog Weather Overlay, Lens Dust Spec"
synthetic_crack_0085.jpg,crack_045.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Contrast Adjustment, Gaussian Blur"
synthetic_crack_0086.jpg,crack_003.jpg,crack,Combined,"Rotation, Horizontal Flip, Shadow Simulation, Lighting Variation"
synthetic_crack_0087.jpg,crack_037.jpg,crack,Combined,"Rotation, Horizontal Flip, Shadow Simulation, Lighting Variation"
synthetic_crack_0088.jpg,crack_043.jpg,crack,Railway Defect Simulation,Rust Texture
synthetic_crack_0089.jpg,crack_041.jpg,crack,Railway Defect Simulation,"Rust Texture, Crack Extension, Shadow Simulation"
synthetic_crack_0090.jpg,crack_033.jpg,crack,Standard Augmentation,"Rotation, Histogram Equalization"
synthetic_crack_0091.jpg,crack_044.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Gaussian Blur"
synthetic_crack_0092.jpg,crack_002.jpg,crack,Standard Augmentation,Rotation
synthetic_crack_0093.jpg,crack_020.jpg,crack,Railway Defect Simulation,"Crack Extension, Shadow Simulation"
synthetic_crack_0094.jpg,crack_003.jpg,crack,Railway Defect Simulation,"Rust Texture, Fog Weather Overlay"
synthetic_crack_0095.jpg,crack_003.jpg,crack,Combined,"Rotation, Horizontal Flip, Shadow Simulation, Lighting Variation"
synthetic_crack_0096.jpg,crack_010.jpg,crack,Railway Defect Simulation,"Rust Texture, Crack Extension, Shadow Simulation"
synthetic_crack_0097.jpg,crack_043.jpg,crack,Railway Defect Simulation,"Crack Extension, Rain Weather Overlay"
synthetic_crack_0098.jpg,crack_011.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Contrast Adjustment"
synthetic_crack_0099.jpg,crack_019.jpg,crack,Standard Augmentation,Rotation
synthetic_crack_0100.jpg,crack_009.jpg,crack,Combined,"Rotation, Rust Texture, Lighting Variation"
synthetic_crack_0101.jpg,crack_026.jpg,crack,Combined,"Rotation, Horizontal Flip, Fog Weather Overlay, Lighting Variation"
synthetic_crack_0102.jpg,crack_007.jpg,crack,Standard Augmentation,"Rotation, Brightness Adjustment"
synthetic_crack_0103.jpg,crack_037.jpg,crack,Railway Defect Simulation,"Rust Texture, Rain Weather Overlay, Shadow Simulation"
synthetic_crack_0104.jpg,crack_010.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Histogram Equalization"
synthetic_crack_0105.jpg,crack_014.jpg,crack,Railway Defect Simulation,Rust Texture
synthetic_crack_0106.jpg,crack_031.jpg,crack,Railway Defect Simulation,"Crack Extension, Rain Weather Overlay, Shadow Simulation, Lens Dust Spec"
synthetic_crack_0107.jpg,crack_046.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Histogram Equalization"
synthetic_crack_0108.jpg,crack_039.jpg,crack,Railway Defect Simulation,
synthetic_crack_0109.jpg,crack_003.jpg,crack,Standard Augmentation,Rotation
synthetic_crack_0110.jpg,crack_008.jpg,crack,Combined,"Rotation, Shadow Simulation, Lighting Variation"
synthetic_crack_0111.jpg,crack_020.jpg,crack,Combined,"Rotation, Horizontal Flip, Shadow Simulation, Lighting Variation"
synthetic_crack_0112.jpg,crack_022.jpg,crack,Railway Defect Simulation,Shadow Simulation
synthetic_crack_0113.jpg,crack_021.jpg,crack,Combined,"Rotation, Fog Weather Overlay, Lighting Variation"
synthetic_crack_0114.jpg,crack_037.jpg,crack,Railway Defect Simulation,"Crack Extension, Rain Weather Overlay, Shadow Simulation"
synthetic_crack_0115.jpg,crack_008.jpg,crack,Standard Augmentation,"Rotation, Histogram Equalization"
synthetic_crack_0116.jpg,crack_023.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip"
synthetic_crack_0117.jpg,crack_037.jpg,crack,Railway Defect Simulation,"Rust Texture, Crack Extension, Fog Weather Overlay, Lens Dust Spec"
synthetic_crack_0118.jpg,crack_011.jpg,crack,Standard Augmentation,"Rotation, Histogram Equalization"
synthetic_crack_0119.jpg,crack_022.jpg,crack,Railway Defect Simulation,"Rust Texture, Crack Extension"
synthetic_crack_0120.jpg,crack_046.jpg,crack,Combined,"Rotation, Rust Texture, Lighting Variation"
synthetic_crack_0121.jpg,crack_023.jpg,crack,Combined,"Rotation, Lighting Variation"
synthetic_crack_0122.jpg,crack_014.jpg,crack,Combined,"Rotation, Horizontal Flip, Shadow Simulation, Lighting Variation"
synthetic_crack_0123.jpg,crack_037.jpg,crack,Combined,"Rotation, Crack Extension, Lighting Variation"
synthetic_crack_0124.jpg,crack_002.jpg,crack,Railway Defect Simulation,"Rust Texture, Crack Extension, Rain Weather Overlay, Shadow Simulation"
synthetic_crack_0125.jpg,crack_046.jpg,crack,Railway Defect Simulation,"Crack Extension, Rain Weather Overlay"
synthetic_crack_0126.jpg,crack_014.jpg,crack,Railway Defect Simulation,"Rust Texture, Rain Weather Overlay"
synthetic_crack_0127.jpg,crack_014.jpg,crack,Railway Defect Simulation,Rust Texture
synthetic_crack_0128.jpg,crack_006.jpg,crack,Combined,"Rotation, Rust Texture, Lighting Variation"
synthetic_crack_0129.jpg,crack_023.jpg,crack,Combined,"Rotation, Horizontal Flip, Shadow Simulation, Lighting Variation"
synthetic_crack_0130.jpg,crack_022.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment"
synthetic_crack_0131.jpg,crack_006.jpg,crack,Railway Defect Simulation,"Rain Weather Overlay, Shadow Simulation, Lens Dust Spec"
synthetic_crack_0132.jpg,crack_005.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment"
synthetic_crack_0133.jpg,crack_021.jpg,crack,Railway Defect Simulation,"Rust Texture, Crack Extension, Shadow Simulation"
synthetic_crack_0134.jpg,crack_012.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Histogram Equalization"
synthetic_crack_0135.jpg,crack_032.jpg,crack,Standard Augmentation,"Rotation, Brightness Adjustment, Contrast Adjustment, Histogram Equalization"
synthetic_crack_0136.jpg,crack_019.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment"
synthetic_crack_0137.jpg,crack_028.jpg,crack,Standard Augmentation,"Rotation, Contrast Adjustment, Gaussian Blur, Histogram Equalization"
synthetic_crack_0138.jpg,crack_031.jpg,crack,Railway Defect Simulation,"Rust Texture, Crack Extension, Fog Weather Overlay"
synthetic_crack_0139.jpg,crack_025.jpg,crack,Railway Defect Simulation,"Crack Extension, Rain Weather Overlay"
synthetic_crack_0140.jpg,crack_007.jpg,crack,Railway Defect Simulation,"Rust Texture, Crack Extension, Rain Weather Overlay"
synthetic_crack_0141.jpg,crack_011.jpg,crack,Standard Augmentation,"Rotation, Brightness Adjustment, Contrast Adjustment, Histogram Equalization"
synthetic_crack_0142.jpg,crack_030.jpg,crack,Combined,"Rotation, Lighting Variation"
synthetic_crack_0143.jpg,crack_019.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment"
synthetic_crack_0144.jpg,crack_043.jpg,crack,Standard Augmentation,"Rotation, Brightness Adjustment, Contrast Adjustment, Histogram Equalization"
synthetic_crack_0145.jpg,crack_041.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip"
synthetic_crack_0146.jpg,crack_046.jpg,crack,Railway Defect Simulation,Rust Texture
synthetic_crack_0147.jpg,crack_021.jpg,crack,Railway Defect Simulation,"Crack Extension, Rain Weather Overlay, Shadow Simulation, Lens Dust Spec"
synthetic_crack_0148.jpg,crack_021.jpg,crack,Combined,"Rotation, Horizontal Flip, Shadow Simulation, Lighting Variation"
synthetic_crack_0149.jpg,crack_021.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Contrast Adjustment"
synthetic_crack_0150.jpg,crack_046.jpg,crack,Standard Augmentation,"Rotation, Contrast Adjustment, Histogram Equalization"
synthetic_crack_0151.jpg,crack_045.jpg,crack,Railway Defect Simulation,"Rain Weather Overlay, Shadow Simulation"
synthetic_crack_0152.jpg,crack_019.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Contrast Adjustment"
synthetic_crack_0153.jpg,crack_002.jpg,crack,Railway Defect Simulation,"Fog Weather Overlay, Shadow Simulation"
synthetic_crack_0154.jpg,crack_017.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Histogram Equalization"
synthetic_crack_0155.jpg,crack_003.jpg,crack,Standard Augmentation,"Rotation, Brightness Adjustment, Contrast Adjustment"
synthetic_crack_0156.jpg,crack_003.jpg,crack,Standard Augmentation,"Rotation, Contrast Adjustment"
synthetic_crack_0157.jpg,crack_033.jpg,crack,Combined,"Rotation, Fog Weather Overlay, Lighting Variation"
synthetic_crack_0158.jpg,crack_041.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Histogram Equalization"
synthetic_crack_0159.jpg,crack_030.jpg,crack,Railway Defect Simulation,"Crack Extension, Shadow Simulation"
synthetic_crack_0160.jpg,crack_002.jpg,crack,Railway Defect Simulation,"Rust Texture, Crack Extension, Rain Weather Overlay"
synthetic_crack_0161.jpg,crack_044.jpg,crack,Railway Defect Simulation,Rain Weather Overlay
synthetic_crack_0162.jpg,crack_025.jpg,crack,Railway Defect Simulation,"Crack Extension, Fog Weather Overlay"
synthetic_crack_0163.jpg,crack_005.jpg,crack,Railway Defect Simulation,"Rust Texture, Crack Extension"
synthetic_crack_0164.jpg,crack_006.jpg,crack,Standard Augmentation,"Rotation, Brightness Adjustment, Contrast Adjustment, Gaussian Blur"
synthetic_crack_0165.jpg,crack_005.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment"
synthetic_crack_0166.jpg,crack_037.jpg,crack,Combined,"Rotation, Fog Weather Overlay, Lighting Variation"
synthetic_crack_0167.jpg,crack_019.jpg,crack,Standard Augmentation,Rotation
synthetic_crack_0168.jpg,crack_026.jpg,crack,Standard Augmentation,"Rotation, Brightness Adjustment, Contrast Adjustment, Histogram Equalization"
synthetic_crack_0169.jpg,crack_003.jpg,crack,Railway Defect Simulation,Rain Weather Overlay
synthetic_crack_0170.jpg,crack_025.jpg,crack,Railway Defect Simulation,Lens Dust Spec
synthetic_crack_0171.jpg,crack_002.jpg,crack,Railway Defect Simulation,
synthetic_crack_0172.jpg,crack_025.jpg,crack,Combined,"Rotation, Lighting Variation"
synthetic_crack_0173.jpg,crack_045.jpg,crack,Combined,"Rotation, Rust Texture, Lighting Variation"
synthetic_crack_0174.jpg,crack_003.jpg,crack,Railway Defect Simulation,"Crack Extension, Fog Weather Overlay"
synthetic_crack_0175.jpg,crack_021.jpg,crack,Standard Augmentation,"Rotation, Brightness Adjustment, Contrast Adjustment, Histogram Equalization"
synthetic_crack_0176.jpg,crack_022.jpg,crack,Combined,"Rotation, Horizontal Flip, Shadow Simulation, Lighting Variation"
synthetic_crack_0177.jpg,crack_012.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment"
synthetic_crack_0178.jpg,crack_011.jpg,crack,Standard Augmentation,"Rotation, Brightness Adjustment, Gaussian Blur, Histogram Equalization"
synthetic_crack_0179.jpg,crack_033.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Contrast Adjustment"
synthetic_crack_0180.jpg,crack_017.jpg,crack,Standard Augmentation,"Rotation, Contrast Adjustment, Histogram Equalization"
synthetic_crack_0181.jpg,crack_031.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Contrast Adjustment, Gaussian Blur"
synthetic_crack_0182.jpg,crack_020.jpg,crack,Railway Defect Simulation,"Crack Extension, Shadow Simulation"
synthetic_crack_0183.jpg,crack_002.jpg,crack,Standard Augmentation,"Rotation, Brightness Adjustment"
synthetic_crack_0184.jpg,crack_003.jpg,crack,Railway Defect Simulation,"Fog Weather Overlay, Lens Dust Spec"
synthetic_crack_0185.jpg,crack_008.jpg,crack,Railway Defect Simulation,"Crack Extension, Rain Weather Overlay, Lens Dust Spec"
synthetic_crack_0186.jpg,crack_010.jpg,crack,Railway Defect Simulation,"Crack Extension, Fog Weather Overlay"
synthetic_crack_0187.jpg,crack_012.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Gaussian Blur, Histogram Equalization"
synthetic_crack_0188.jpg,crack_032.jpg,crack,Combined,"Rotation, Horizontal Flip, Fog Weather Overlay, Lighting Variation"
synthetic_crack_0189.jpg,crack_006.jpg,crack,Combined,"Rotation, Horizontal Flip, Shadow Simulation, Lighting Variation"
synthetic_crack_0190.jpg,crack_023.jpg,crack,Railway Defect Simulation,"Crack Extension, Rain Weather Overlay, Shadow Simulation"
synthetic_crack_0191.jpg,crack_031.jpg,crack,Railway Defect Simulation,"Rust Texture, Crack Extension, Shadow Simulation"
synthetic_crack_0192.jpg,crack_020.jpg,crack,Railway Defect Simulation,Rain Weather Overlay
synthetic_crack_0193.jpg,crack_003.jpg,crack,Combined,"Rotation, Horizontal Flip, Fog Weather Overlay, Lighting Variation"
synthetic_crack_0194.jpg,crack_002.jpg,crack,Combined,"Rotation, Horizontal Flip, Rain Weather Overlay, Lighting Variation"
synthetic_crack_0195.jpg,crack_011.jpg,crack,Combined,"Rotation, Horizontal Flip, Crack Extension, Lighting Variation"
synthetic_crack_0196.jpg,crack_032.jpg,crack,Railway Defect Simulation,"Crack Extension, Fog Weather Overlay, Lens Dust Spec"
synthetic_crack_0197.jpg,crack_007.jpg,crack,Combined,"Rotation, Rust Texture, Lighting Variation"
synthetic_crack_0198.jpg,crack_044.jpg,crack,Standard Augmentation,"Rotation, Horizontal Flip, Brightness Adjustment, Histogram Equalization"
synthetic_crack_0199.jpg,crack_034.jpg,crack,Combined,"Rotation, Horizontal Flip, Crack Extension, Lighting Variation"
synthetic_crack_0200.jpg,crack_016.jpg,crack,Railway Defect Simulation,"Crack Extension, Rain Weather Overlay, Lens Dust Spec"
synthetic_crack_0201.jpg,crack_046.jpg,crack,Combined,"Rotation, Horizontal Flip, Rust Texture, Lighting Variation"
